Phrase_ID,Source_Record_ID,Source,Company,Country,Industry,Job_Function,Position,Seniority,Phrase,Word_Count
P_000109,JDRAW_00011,2021_10_09_14_59_Sales_dataFile,Michael Page,"Arizona, United States",Sales / Business Development,Sales and Business Development,Regional Sales Manager,Mid-Senior level,FLOORING Experience Preferred What's on Offer Comeptitive compensation package Growth Contact: Brittany Gelrod Quote job ref: 1545347,17
P_000110,JDRAW_00012,2021_10_09_09_30_Sales_dataFile,"Private Consulting Firm, LLC","Arlington Heights, IL",Sales / Business Development,Sales and Business Development,Full-Time Work Available! Sales Representative - GREAT SALARY!,Entry level,Apply now and see what amazing opportunity you find!,9
P_000111,JDRAW_00012,2021_10_09_09_30_Sales_dataFile,"Private Consulting Firm, LLC","Arlington Heights, IL",Sales / Business Development,Sales and Business Development,Full-Time Work Available! Sales Representative - GREAT SALARY!,Entry level,We have grown so much and are anticipating a lot more growth to come.,14
P_000112,JDRAW_00012,2021_10_09_09_30_Sales_dataFile,"Private Consulting Firm, LLC","Arlington Heights, IL",Sales / Business Development,Sales and Business Development,Full-Time Work Available! Sales Representative - GREAT SALARY!,Entry level,We are searching to find perfect new team members to add to our already amazing sales team.,17
P_000113,JDRAW_00012,2021_10_09_09_30_Sales_dataFile,"Private Consulting Firm, LLC","Arlington Heights, IL",Sales / Business Development,Sales and Business Development,Full-Time Work Available! Sales Representative - GREAT SALARY!,Entry level,"If you enjoy speaking with new people daily, being challenged and receiving recognition and rewards for your great work ethic then do not hesitate, apply now!",26
P_000114,JDRAW_00012,2021_10_09_09_30_Sales_dataFile,"Private Consulting Firm, LLC","Arlington Heights, IL",Sales / Business Development,Sales and Business Development,Full-Time Work Available! Sales Representative - GREAT SALARY!,Entry level,This is an entry level sales position with unlimited growth opportunities.,11
P_000115,JDRAW_00012,2021_10_09_09_30_Sales_dataFile,"Private Consulting Firm, LLC","Arlington Heights, IL",Sales / Business Development,Sales and Business Development,Full-Time Work Available! Sales Representative - GREAT SALARY!,Entry level,If growth is something you are looking for and you have a lot of motivation we encourage you to take a second and apply now!,25
P_000116,JDRAW_00012,2021_10_09_09_30_Sales_dataFile,"Private Consulting Firm, LLC","Arlington Heights, IL",Sales / Business Development,Sales and Business Development,Full-Time Work Available! Sales Representative - GREAT SALARY!,Entry level,Stop wasting time and APPLY NOW!!,6
P_000117,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,"***$5,000 Sign on Bonus*** Cavalier Home Healthcare, a part of LHC Group, is the preferred post-acute care partner for hospitals, physicians and families nationwide.",22
P_000118,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,"From home health and hospice care to long-term acute care and community-based services, we deliver high-quality, cost-effective care that empowers patients to manage their health at home.",23
P_000119,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,Hospitals and health systems around the country have partnered with LHC Group to deliver patient-centered care in the home.,18
P_000120,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,"More hospitals, physicians and families choose LHC Group, because we are united by a single, shared purpose: It's all about helping people.",22
P_000121,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,Essential Functions Achievement of monthly Personal Production Goals and MC admit budgets for assigned locations.,15
P_000122,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,"Successfully executes a weekly, monthly, and quarterly strategy to increase market share through key account development including prospecting/diversification and call frequency/routing.",19
P_000123,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,Plans activity to maximize territory coverage of both existing and prospective accounts.,12
P_000124,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,Responsible for executing effective sales calls that identify and meet the needs of the referral community and clearly communicate the features and benefits of the LHC Group.,27
P_000125,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,"These include pre and post call planning, establishing rapport, effective questioning skills, proposing solutions, handling objections and closing.",18
P_000126,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,Works closely with the Executive Director/Clinical Director to drive a vision of growth by focusing every team member on the needs and expectations of the referral community and patients.,28
P_000127,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,Responsible for being a good steward of the company's financial resources by projecting a return on monies spent and managing to a Sales and Marketing expense budget.,27
P_000128,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,Knows the features and benefits of the services provided by LHC Group.,12
P_000129,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,"Is able to articulate competitive advantages, specialty programs, and Medicare guidelines.",11
P_000130,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,Educates the medical community about the services of our organization through effective sales calls and in-services with the appropriate tools and literature.,21
P_000131,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,Any other tasks that are assigned.,6
P_000132,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,Education & Experience Formal Education: High School Diploma or equivalent required,10
P_000133,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,"Bachelor's Degree PreferredExperience Requirements Two to three years of prior successful Home Health or Hospice sales experience preferred.Skill Requirements Excellent presentation, negotiation and relationship-building skills required.",24
P_000134,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,Must have strong computer skills to meet Microsoft Outlook and CRM software requirements.,13
P_000135,JDRAW_00013,2021_10_09_09_30_Sales_dataFile,LHC Group,"Arlington, VA",Sales / Business Development,Sales and Business Development,"Sales Rep-Home Health ($5,000 Sign on Bonus)",Entry level,Must have the ability to work independently with minimal supervision and be self motivated.,14
P_000136,JDRAW_00014,2021_10_09_14_59_Sales_dataFile,Reily Foods Company,"Asheville, NC",Sales / Business Development,Sales and Business Development,Regional Sales Manager,Mid-Senior level,At Reily Foods Company we've got a passion for flavor and have been providing iconic foods and beverages that create meals and memories for over 120 years!,27
P_000137,JDRAW_00014,2021_10_09_14_59_Sales_dataFile,Reily Foods Company,"Asheville, NC",Sales / Business Development,Sales and Business Development,Regional Sales Manager,Mid-Senior level,"Our products consist of New England Coffee, Luzianne Iced Tea, Swan's Down Cake Flour, and Carroll Shelby Chili (to name a few) and can be found in retail locations around the country.",32
P_000138,JDRAW_00014,2021_10_09_14_59_Sales_dataFile,Reily Foods Company,"Asheville, NC",Sales / Business Development,Sales and Business Development,Regional Sales Manager,Mid-Senior level,"Reporting to our Sr. Director of Sales, the Regional Sales Manager will develop strategies to capitalize business opportunities, ensure profitable performance of categories, and exceed sales objectives for regional key accounts.",30
P_000139,JDRAW_00014,2021_10_09_14_59_Sales_dataFile,Reily Foods Company,"Asheville, NC",Sales / Business Development,Sales and Business Development,Regional Sales Manager,Mid-Senior level,"If you have significant experience with Delhaize and Ingles, Food City, MDI we want to speak with you!",18
P_000140,JDRAW_00014,2021_10_09_14_59_Sales_dataFile,Reily Foods Company,"Asheville, NC",Sales / Business Development,Sales and Business Development,Regional Sales Manager,Mid-Senior level,The crucial step to this position's success.,7
P_000141,JDRAW_00014,2021_10_09_14_59_Sales_dataFile,Reily Foods Company,"Asheville, NC",Sales / Business Development,Sales and Business Development,Regional Sales Manager,Mid-Senior level,Ideal candidates will meet the following requirements.,7
P_000142,JDRAW_00014,2021_10_09_14_59_Sales_dataFile,Reily Foods Company,"Asheville, NC",Sales / Business Development,Sales and Business Development,Regional Sales Manager,Mid-Senior level,resourceful and innovative problem solver with ability to identify alternative solutions and select the best option Sound financial acumen Proficient in MS Office Programs,24
